"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HPD",20.0484796350812,0.814085819389561,0.373636600556698,2.17881711314314,0.0293452571406351,0.0381686239552712
"SLC15A2",14.5528623804978,-1.28119058634263,0.489665511253791,-2.61646074084764,0.00888465807322139,0.01219889846909
"MSLN",31.6004908724702,1.49802452774766,0.346107316585348,4.32820820584491,1.50327326596698e-05,2.56842474864848e-05
"SLCO4C1",9.02383206613336,-2.07391137799711,0.668164079555126,-3.10389534764867,0.00190990874819497,0.00277593691564003
"C5AR1",29.6617839165301,0.809988159240665,0.351383085170777,2.30514271581115,0.0211585818469121,0.0279376052337565
"RPEL1",8.17842613317927,-2.39756158653541,0.671826726826958,-3.56872016369325,0.00035872933083606,0.000555668276229653
"WFDC3",27.7284574362958,2.05329287548372,0.356880614158699,5.75344469276958,8.74430652064551e-09,1.7917268528644e-08
"IGSF10",13.7788785248212,-1.00448307818217,0.477633945630955,-2.1030395502046,0.0354623123791895,0.045710968057231
"EMILIN3",21.8115398498247,0.860705044387824,0.364988273959775,2.35817177097224,0.0183651927878924,0.024423607942212
"PODNL1",27.2067572592794,1.16588938366358,0.370488438200924,3.14689815780781,0.0016501242583998,0.0024095098002007
"MATK",39.3226989551453,1.28008114212883,0.294892978104799,4.34083290268756,1.41943638789873e-05,2.42918122360511e-05
"GALNT3",14.6179740982445,-1.2222151249514,0.470151531137972,-2.59961957795417,0.00933271568168616,0.0127867865251111
"CFD",23.8462754712782,1.01557655655239,0.355866762823563,2.85381120870765,0.0043198194246527,0.00609870145898108
"ELOVL3",28.4686955970806,0.858277162505124,0.33640136259452,2.55134865056907,0.0107306919524964,0.0146161291415107
"GPR63",20.9220767580027,-0.888848710786114,0.393174997751716,-2.26069489634081,0.0237781567360364,0.0312436879896086
"ALOXE3",29.270930012223,0.878970422136863,0.337199513457137,2.60667761090525,0.00914253948230337,0.0125376765414503
"GRIN2C",28.7102334692516,1.04181247572653,0.332199262595851,3.13610712915394,0.00171206651691794,0.00249617819059494
"HLF",16.0084036970852,-1.02522318979606,0.453909671145853,-2.2586502446797,0.0239051497423763,0.0314042697100252
"STAC3",22.023952776551,0.892342549206905,0.367335182488673,2.42923246055916,0.0151308274799494,0.0202861272896521
"RFTN2",9.25931384411557,-1.98184567630656,0.605991660203878,-3.27041741076072,0.00107388895169273,0.0015928998831909
"SEMA3D",11.4603345961982,-2.04734287967122,0.546559426429784,-3.74587424654772,0.000179766631135706,0.000284829161713786
"CRYGS",29.0867224827126,1.12645521111784,0.321977867817548,3.49854857650079,0.000467797866898548,0.000718432374132329
