"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"WAS",21.4230943097746,1.02260581129509,0.359673496841557,0.00111276051986094,0.00164910864749095
"TMIE",15.550402554413,1.03809521657264,0.384954628965812,0.00155455838976006,0.00227513201302445
"PRRT1",19.5730076961197,1.18399443522491,0.361793000572403,0.000168137283884995,0.000267187084478733
"LOC105379554",30.3165054029703,1.54187659054195,0.324819403430367,1.04208298228398e-07,2.01217996908124e-07
"LDLRAD2",49.5544473215701,2.48368156830968,0.782151979878167,1.75844450884117e-08,3.54233949774166e-08
"MEF2B",26.9231828547557,1.6667957632021,0.388521645949282,3.49928812548446e-07,6.57443487088307e-07
"TMEM236",7.24221471942825,-1.27172205473843,0.572813946451172,0.000797288727160397,0.00119815172588964
"ZP1",22.545385406507,1.33828842733145,0.351617969469943,1.39890994890915e-05,2.39465997467001e-05
"MFNG",24.0346742117893,1.15705725665625,0.350433940856767,0.000170433021307542,0.000270644109700438
"BIRC7",24.4723771447802,1.08516981673346,0.325440936326795,0.000198170963542935,0.000313107803252565
"HPCA",22.5240861369514,1.05342555657903,0.354882623903487,0.000697673818234102,0.00105337667411973
"PRODH",21.3876287273258,1.0967493874338,0.345753712433884,0.000322435992606388,0.00050100222536297
"LRRC46",22.8346468810705,1.39771999224658,0.362923154863898,8.93726390576016e-06,1.54774243190954e-05
"SYCE1L",16.1316273688163,1.15522732617461,0.399993654234035,0.000579148989521774,0.000882814780121201
"PTGES3L-AARSD1",11.8077948428392,1.1546009413249,0.429667021801749,0.000947772817441288,0.00141500395977826
"ANKS1B",22.7106737180842,2.05203210291911,0.377819438683907,7.78595598049721e-11,1.77684570136398e-10
"LY6G5C",22.1607441552407,1.01001298881386,0.351041124709193,0.00105560191979838,0.00156680755488103
"NT5M",26.9527794750556,1.04199516478007,0.325831417605575,0.000357790699013289,0.000554277937737054
"PPM1J",22.2713862934652,1.07950641972301,0.343056252500212,0.000371090110577759,0.00057415626666403
"RASL10A",13.9677205668555,1.07728614749848,0.414773078021724,0.00167856868083157,0.00244866080604073
"LOC128966726",27.0147632643928,1.2586494983725,0.330772466645974,1.97081247877475e-05,3.34060756760049e-05
"CIDEC",22.1959220244303,1.10390404044438,0.346346636750285,0.000299534288601912,0.000466814317258965
"GAL3ST4",22.054649055811,1.11981746610393,0.369189575835928,0.000450006829303797,0.000691817604467157
"PBX4",23.5518198641639,1.02254644701897,0.332937857434602,0.000568466299210536,0.000867216215326717
"AK8",23.184329479536,1.03753040599357,0.344820391239431,0.000654042684196206,0.000991269676620226
"SEPTIN14",8.382684178571,-1.04708267505222,0.485623515843544,0.00436842786200355,0.00616539249058227
"LOC124904583",24.1694345896874,1.5621022813321,0.346357665186617,2.70446299525943e-07,5.11887773713691e-07
"SCN9A",14.5895354754379,-1.04884208403138,0.4163200008627,0.00226972027697449,0.00328018555549482
"NPAS1",20.6028360322263,1.04325472469896,0.353056602910715,0.000752180932311706,0.00113351878191097
"U2AF1L4",20.4432860509827,1.21008385078022,0.356360625525213,0.000101616783522309,0.00016391017853461
"UCN",21.5327958544601,1.28672214905837,0.349129332623298,2.72136873805205e-05,4.55959286826021e-05
"NLGN1",9.87087902734478,-1.20625923069503,0.490469673501024,0.00107749716171115,0.00159790083262985
"GOLGA8J",9.21629421324756,-1.38136267099159,0.524285996801209,0.000242915126333711,0.000381038354900829
"FAM229A",35.0244537389556,1.42464877769207,0.299355494586173,1.71863877658085e-07,3.28101557163717e-07
"MISP",24.2365599602728,1.02498466296162,0.327518168183874,0.00047010260770953,0.000721889821051679
"CRPPA",11.0367583216958,-1.06493511310648,0.443454841938931,0.00268278456636148,0.00384871686648033
"PROX2",9.73009715462511,-1.26057634233125,0.495313861795534,0.000661673231080021,0.00100193475693263
"DMKN",22.995060119545,1.08307610544118,0.361726757076839,0.000580703697437906,0.000884984831144505
"CCR10",21.6597201477514,1.01730074937129,0.357566953569791,0.00112755221322719,0.00166974689380063
"NUTM2G",8.10529022057592,-1.42637063464766,0.543084913909798,0.000172314393162231,0.000273503012236454
"RNF17",6.28309789299876,-1.34226877282717,0.627657612237606,0.000436425847499572,0.000671474115907889
"SYNPO2",9.23797211794311,-1.0878142230402,0.468579261431785,0.00273212674696065,0.00391658985036269
"IL12RB2",7.07860538969694,-1.10901332686539,0.504402541649993,0.00282045023381639,0.00404063015776263
"MT1F",20.4769757344122,1.02351661131812,0.360003038878611,0.00110942124159811,0.00164452088085376
"IFI27",24.9676036755216,1.12628561837433,0.311682781665402,6.50433229112733e-05,0.000106249232017556
"CCDC88B",21.7331581365867,1.03797308754349,0.335252019385304,0.000500521005439169,0.00076694292298652
"CCDC159",38.8770311339388,1.30292133741979,0.306071420822132,2.70882046701105e-06,4.85101275038017e-06
"OSCAR",29.8620090087219,1.02149460739582,0.298013003837674,0.000175621274934522,0.000278489879362342
"NECAB2",21.2919199639314,1.21219154458072,0.356026527710307,9.77633665481493e-05,0.000157920939431271
"FMO5",12.0872086245954,-1.15212756141536,0.436115216525619,0.00106041588551724,0.00157377980327231
"CARD16",27.5033846378774,1.05278916897581,0.311416282250832,0.00018813310440995,0.000297631244743232
"P4HA3",20.5451564524783,1.06972387465093,0.353060325475114,0.000548940276191867,0.000838091447344384
"MSLN",31.6004908724702,1.2317833676511,0.315599745919459,1.50327326596698e-05,2.56842474864848e-05
"SLCO4C1",9.02383206613336,-1.15593401695067,0.509413443565306,0.00190990874819497,0.00277593691564003
"RPEL1",8.17842613317927,-1.34124903614215,0.522577277225421,0.00035872933083606,0.000555668276229653
"WFDC3",27.7284574362958,1.68175835639768,0.329886148803805,8.74430652064551e-09,1.7917268528644e-08
"MATK",39.3226989551453,1.10536613562357,0.27478071875208,1.41943638789873e-05,2.42918122360511e-05
"RFTN2",9.25931384411557,-1.19819775374987,0.480071389532555,0.00107388895169273,0.0015928998831909
"SEMA3D",11.4603345961982,-1.33975456756093,0.452098032894628,0.000179766631135706,0.000284829161713786
"SAA2-SAA4",45.9997987904223,1.49336056563907,0.271319272885155,2.78900291025899e-09,5.86516017000103e-09
"CMTM1",7.25254535489663,-1.10707701800027,0.521724957856201,0.0030529728680812,0.0043626361867024
"MLXIPL",34.4434435429766,1.29904912663689,0.2779156764876,4.22571548359731e-07,7.90952235464401e-07
"HLA-DOB",24.250024075882,1.08753825650432,0.330475596259183,0.000227268486232276,0.000357491766587669
"ESRRG",11.5069179878643,-1.15137239729549,0.430454968369992,0.000990404285545331,0.00147522597739933
"PEX11G",29.7255859512005,1.30421765231524,0.31147031252707,3.6136458718134e-06,6.42114147346048e-06
"CERKL",45.8264724856019,1.70873860015853,0.331536933195032,5.58330428341717e-09,1.15684762324148e-08
"CNFN",33.892498234633,1.32750734714287,0.295927659048784,9.0403805153852e-07,1.66218408468222e-06
"PTGFR",10.0905773872189,-1.12790576260633,0.488244425746241,0.00218906176538011,0.0031683665195537
"ADRA2C",32.7443787706559,1.06130439037632,0.281140916674133,4.34220989357523e-05,7.1772986989666e-05
"EBLN2",6.55939134649394,-4.74250056397214,2.0809647366847,3.54793195731987e-07,6.66397180798212e-07
"ACOT12",11.8426580686367,-1.14534722508223,0.433265443395136,0.00109373605044849,0.00162162644598122
"ZNF573",9.74731721534134,-1.24885486753179,0.466968991839875,0.000574742681063333,0.000876493949738627
"INAFM1",51.7927600877162,1.74223403512543,0.464400609666245,1.27385669631654e-06,2.32567129911692e-06
"OR4F16",13.6451362512046,-1.50440634397951,0.451779977473496,2.50638280497587e-05,4.21298235184004e-05
"STXBP5L",7.74770854758397,-1.54167637408673,0.57834571025658,6.46849388534102e-05,0.000105702173742422
"CASTOR1",37.5023517784579,1.12065126829209,0.272636645423759,9.41805771200454e-06,1.62829039787134e-05
"FBLL1",41.9848274865738,1.20747187450608,0.269430840891667,1.4144509877063e-06,2.5743465603967e-06
"ASGR1",34.7196387207562,1.48805627656665,0.280987885670477,8.8027177433301e-09,1.80287457907615e-08
"S100A5",27.9546784243263,1.13257683142997,0.318530079904155,7.84746368695042e-05,0.000127464638158707
"TYMP",26.6160393922843,1.14229231258532,0.325752950924286,9.0232208079991e-05,0.000145982629273572
"LOC124902215",15.2767600159414,-1.62045699932975,0.439346728085699,3.98963688757039e-06,7.0669230673167e-06
"CLDND2",27.2045114397707,1.24100324885372,0.341049794099432,3.89201955112439e-05,6.45688817396539e-05
"SUCNR1",8.81093458825111,-1.09889210838201,0.502473947576435,0.00305196178953251,0.00436211477032378
"CAPS",40.5822409575736,1.54851034947946,0.299431038543003,1.26602489795029e-08,2.57070268419716e-08
"CPNE5",44.3510940788377,1.17939860590524,0.257327781140209,9.67202882692137e-07,1.77590182500021e-06
"KIF4B",8.27101025632244,-1.58004512745445,0.584858055549092,4.53455178940934e-05,7.48605816933425e-05
"CHAD",9.3563588566004,-1.13802219612299,0.47531779680821,0.0018218399971334,0.00265250315985098
"TSSK4",6.50453886830946,-1.59572568679669,0.735960590637707,6.25834433052166e-05,0.000102367224141474
"AGER",39.1395874024058,1.20623047965222,0.267978394314527,1.2983123214376e-06,2.36807817505121e-06
"LOC124900993",8.37605301360941,-1.13338585762106,0.513688274339756,0.00237135388453502,0.00342010990226549
"OR1A1",14.0987463786372,-1.48738245219594,0.436479650778166,2.2753208393833e-05,3.83701057363401e-05
"ZNF837",37.4009514981631,1.23968716986625,0.284712208154244,2.24477677021947e-06,4.04737328722397e-06
"GDF1",43.0828324038003,1.11615173748256,0.262822109924214,5.33106095303609e-06,9.37169973007034e-06
"UNC13D",39.1081522774126,1.28459875515928,0.270647979310572,3.15712775328226e-07,5.94814147321571e-07
"PEX5L",14.2011779590741,-1.39636702776842,0.46318183863015,0.000111460881429364,0.000179424509380928
"RBM44",9.03314422160925,-1.40264277511294,0.512548679586708,0.000179531866706667,0.000284523973753576
"ADM5",53.2285097965333,1.64175218096603,0.247876628305717,1.54326684921252e-12,3.81186347076806e-12
"TMEM91",43.3220835191316,1.53339348272218,0.283141530766411,3.76743177586455e-09,7.87369913404758e-09
"SIM1",14.5993559537903,-1.13091841929021,0.39560866052373,0.000697019038248904,0.00105252822760748
"MYLK4",15.0266699760365,-1.34470325472212,0.413589819046537,8.34055047247473e-05,0.000135310949205577
"ZNF90",17.8966936297202,-1.17444864113015,0.36972153840286,0.000235398136105009,0.000369848741481872
"HNF4G",15.9920821555039,-1.16662211471517,0.407339768115398,0.000584894423443824,0.000890868638415509
"FOXS1",35.8520719002416,1.14147929372236,0.287314340891463,1.55541360061891e-05,2.65482162098052e-05
"METTL27",49.0737296534663,1.11365805370598,0.247808186655688,1.77660291429988e-06,3.21742668624584e-06
"MBLAC1",51.055153316118,1.06099030120266,0.237660459035993,2.35142607052344e-06,4.23344490973956e-06
"PGM5",10.1699638957523,-1.43450340435057,0.474810913506316,8.47964587085221e-05,0.000137492865083147
"SLC9A2",14.1519963337116,-1.04265278930544,0.388019301753758,0.00156446864724797,0.00228938773103131
"MYRIP",11.284562474603,-1.01491158736609,0.465247122631813,0.00505048178940412,0.00709021052706093
"SH2D2A",45.4884245938658,1.18009109369831,0.25447452971992,7.48431254562154e-07,1.38286168986501e-06
"ITGB6",19.0970363415355,-1.06852015412721,0.368946566996981,0.000811559161609701,0.00121878311912042
"LOC107986982",11.0849932975681,-1.03926576634046,0.434729201138218,0.00310278933041258,0.00443092658453771
"LOC124903219",7.89331741183773,-2.12327419909794,0.976232477709891,2.87395153777113e-06,5.13855379571553e-06
"MAMDC2",19.7692292270065,-1.16936071832958,0.362318318390729,0.000205558112903777,0.00032443769959246
"GASK1B",11.1694366847106,-1.22863254254175,0.464485472357333,0.000686913648205448,0.00103815199080225
"HSPA6",93.8260051740948,1.14334017127675,0.244965325503259,7.24223268951988e-07,1.33996688421554e-06
"LOC124902561",16.0021618231339,-1.1826138916922,0.375628911380697,0.000247594264275142,0.000388017430293522
"CKMT1B",54.7751694725094,1.11184521995567,0.244532911843085,1.39857066333391e-06,2.54578704674007e-06
"LOC128966566",12.5621119762615,-1.82720714029977,0.546109600771934,1.78731124334921e-06,3.23638534019014e-06
"TBX20",10.6407652866708,-2.96891325134467,1.22701966315988,1.02655154037649e-07,1.98247351546604e-07
